name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
atlanta,2022-01-01,77.5,65.8,72,77.5,65.8,72,64.6,78.3,0.031,100,16.67,rain,0,0,30.7,15.8,210,1010.8,92.7,9.7,67.4,5.7,3,,2022-01-01T07:42:34,2022-01-01T17:40:05,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-02,73.1,56.1,63.4,73.1,56.1,63.4,59.3,87.3,0.567,100,54.17,rain,0,0,33.7,17.6,214.8,1008.8,97.5,8.4,26.8,2.4,1,,2022-01-02T07:42:44,2022-01-02T17:40:51,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-03,51.1,31.3,37.7,51.1,23.8,29.3,31.1,77.6,0.377,100,33.33,"rain,snow",0,0,44.5,26.4,310.4,1019.8,63.7,9.2,82.9,7.2,5,,2022-01-03T07:42:53,2022-01-03T17:41:37,0.03,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"0536W,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-04,50.2,29.4,39.2,50.2,25.2,35.8,26.9,64.4,0,0,0,,0,0,21.9,11.3,109,1026.3,16.8,9.9,116.7,10.2,5,,2022-01-04T07:43:01,2022-01-04T17:42:25,0.06,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-05,56.3,41.3,47.5,56.3,40.9,46.9,38.3,71,0,0,0,,0,0,19.7,9.7,283.1,1017.9,64.9,9.6,80.3,6.9,4,,2022-01-05T07:43:06,2022-01-05T17:43:14,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-06,62,36.7,45.7,62,27.7,43.9,40.7,83.7,0.069,100,12.5,rain,0,0,31,18.5,285.9,1014,63.5,7.6,70.6,6.1,4,,2022-01-06T07:43:09,2022-01-06T17:44:04,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-07,39.3,27.2,33.3,35.3,17.1,26.3,19,57.3,0,0,0,,0,0,28.9,14.4,322.8,1023.9,30.4,9.9,109.2,9.4,5,,2022-01-07T07:43:11,2022-01-07T17:44:54,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-08,51.5,28.8,39.2,51.5,22.6,35.4,21.6,51,0,0,0,,0,0,18.3,10.7,87,1031.5,16.2,9.9,113,9.8,5,,2022-01-08T07:43:11,2022-01-08T17:45:46,0.19,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-09,62.5,43.3,50.4,62.5,38.1,48.4,43.2,76.8,0.482,100,33.33,rain,0,0,28.5,11,112.1,1026.3,99,8.8,42.5,3.8,3,,2022-01-09T07:43:09,2022-01-09T17:46:38,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"C2468,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-10,50.4,34.8,42.9,50.4,26.6,37.5,22,47.1,0,0,0,,0,0,29.1,16.3,330.5,1027.8,21.3,9.9,119.2,10.4,5,10,2022-01-10T07:43:05,2022-01-10T17:47:31,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-11,50.2,30.1,39.5,50.2,25.2,36.1,17.2,41.4,0,0,0,,0,0,29.1,17.6,357.1,1031.7,0,9.9,115.8,9.8,5,10,2022-01-11T07:42:59,2022-01-11T17:48:25,0.29,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-12,54.2,29.8,40.3,54.2,28.2,40,24.2,55.6,0,0,0,,0,0,8.9,5.1,227.9,1027,14.4,9.9,113,9.7,5,10,2022-01-12T07:42:52,2022-01-12T17:49:19,0.33,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-13,57.8,34.6,45.7,57.8,34.6,45.2,31.1,59.2,0,0,0,,0,0,27.5,15.9,281.7,1015.7,44.5,9.9,92.2,8,4,10,2022-01-13T07:42:43,2022-01-13T17:50:14,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-14,54.7,38.2,45.1,54.7,33.3,42.4,32.7,63.5,0,0,0,,0,0,23,12.9,322.6,1014.8,22.1,9.9,116.7,9.9,5,10,2022-01-14T07:42:31,2022-01-14T17:51:10,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-15,46.8,38.3,42.4,42.8,32.9,38.5,33.2,70.2,0.067,100,12.5,rain,0,0,24.2,13.9,74.7,1016.9,71,9.7,39.6,3.3,2,10,2022-01-15T07:42:18,2022-01-15T17:52:06,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-16,39.7,34,36,31.1,23.6,27.2,33.4,90.3,0.73,100,83.33,"rain,snow",0,0.5,41.4,25.4,83.3,1004.3,99.6,6,20.3,1.7,1,10,2022-01-16T07:42:03,2022-01-16T17:53:03,0.46,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"C2468,KFTY,0349W,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-17,36.9,33.9,35.4,28.8,24.3,26.3,27.8,73.7,0,0,0,,0,0.2,34.1,18.4,286,1012.7,99.4,9.9,24,2.2,1,10,2022-01-17T07:41:47,2022-01-17T17:54:00,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-18,54.4,28.8,40.1,54.4,24.4,37.5,27,62,0,0,0,,0,0,21.9,10,312.5,1021.8,21.1,9.9,131.9,11.3,5,10,2022-01-18T07:41:28,2022-01-18T17:54:57,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-19,61.7,32.3,47.2,61.7,32.3,47.2,30.9,58.1,0,0,0,,0,0,21.3,10.7,184.8,1021.9,32.9,9.7,128.9,11.1,6,10,2022-01-19T07:41:08,2022-01-19T17:55:55,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-20,52.3,32.5,44.1,52.3,23.9,39.6,38.8,83,0.295,100,54.17,rain,0,0,23,14.8,296.7,1019.4,95.4,8.4,21.6,1.7,1,10,2022-01-20T07:40:46,2022-01-20T17:56:53,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-21,36.9,30.5,33,33.2,21.5,26.8,30,88.5,0.005,100,4.17,"rain,snow",0,0,16.8,10.7,336.5,1025.4,100,6.4,16,1.4,1,10,2022-01-21T07:40:22,2022-01-21T17:57:51,0.63,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"KFTY,0349W,F6303,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-22,44.6,30,35.9,42.1,27.1,33.2,26.8,70.9,0,0,0,,0,0,8.9,7.7,329.8,1026.5,55.7,9,109.2,9.6,6,10,2022-01-22T07:39:56,2022-01-22T17:58:50,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-23,50.2,25.6,36.7,50.2,20.5,33,22.3,58.3,0,0,0,,0,0,20.9,11.4,278.2,1018.9,3,9.9,130.9,11.5,6,10,2022-01-23T07:39:29,2022-01-23T17:59:48,0.7,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-24,58.7,30.3,44.1,58.7,26.8,42,26.9,52.9,0,0,0,,0,0,19.3,11.9,249.4,1014.3,17.3,9.9,128.1,11.1,6,10,2022-01-24T07:39:00,2022-01-24T18:00:47,0.74,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-25,59.8,45.1,50.9,59.8,40.2,49.5,35.4,55.7,0,0,0,,0,0,17.2,9.3,263.9,1015.6,52.6,9.9,82.4,7,4,10,2022-01-25T07:38:29,2022-01-25T18:01:46,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-26,50.7,30.3,39.5,50.7,22.3,34.3,21.1,51,0,0,0,,0,0,24.8,13.2,327.7,1023.7,9,9.9,133.5,11.3,6,10,2022-01-26T07:37:57,2022-01-26T18:02:45,0.81,Clear,Clear conditions throughout the day.,clear-day,"C2468,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-27,52.5,31.2,40.5,52.5,25.3,38.1,22.3,50.5,0,0,0,,0,0,19,11.2,72.9,1026,12.9,9.9,135.5,11.8,6,10,2022-01-27T07:37:23,2022-01-27T18:03:44,0.84,Clear,Clear conditions throughout the day.,clear-day,"C2468,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-28,49.3,33.3,39.7,45.1,24,36,25.1,56.8,0,0,0,,0,0,33,20.5,310.7,1018.7,69.7,9.9,73.8,6.4,3,10,2022-01-28T07:36:47,2022-01-28T18:04:43,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-29,37,25.3,30.5,30.6,13.3,21.4,9.2,43.6,0.006,100,8.33,"rain,snow",0,0,34.2,20.3,312.8,1021.9,26.2,9.6,144.8,12.6,6,10,2022-01-29T07:36:09,2022-01-29T18:05:43,0.91,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-30,56.7,25,39.3,56.7,18.3,36.6,16.8,40.8,0,0,0,,0,0,24.4,13.5,239.6,1019.2,2.1,9.9,140.5,12.1,6,10,2022-01-30T07:35:31,2022-01-30T18:06:42,0.95,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-01-31,58.3,32.6,43.5,58.3,32.6,43.1,24.2,50.6,0,0,0,,0,0,13.2,8.7,309.3,1020.7,21.9,9.9,125.5,10.8,5,10,2022-01-31T07:34:50,2022-01-31T18:07:40,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2468,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-01,59.9,32,45.5,59.9,26.6,44.2,27,50.6,0,0,0,,0,0,25.9,10.9,91.5,1024.7,8.5,9.8,146.8,12.7,6,10,2022-02-01T07:34:08,2022-02-01T18:08:39,0,Clear,Clear conditions throughout the day.,clear-day,"C2468,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-02,56.5,44.4,49.1,56.5,39.4,46.4,36.7,62.8,0.118,100,20.83,rain,0,0,28.6,13,92.1,1022.8,77.6,9.6,59.5,5.4,3,10,2022-02-02T07:33:24,2022-02-02T18:09:38,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,0349W,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-03,64.5,45.7,56.5,64.5,41.3,55.6,54.1,91.8,1.188,100,87.5,rain,0,0,34.3,12.6,130.8,1016.8,99.8,6,21.9,2,1,10,2022-02-03T07:32:39,2022-02-03T18:10:36,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KFTY,0349W,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-04,63,35.2,49.2,63,24.6,45,46.2,89.4,1.158,100,45.83,rain,0,0,30.5,18.6,287.8,1019.2,99.9,8.5,26.7,2.3,1,10,2022-02-04T07:31:53,2022-02-04T18:11:35,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-05,44.7,28.5,35.5,40.9,19,28.6,19.4,54.5,0,0,0,,0,0,29.7,18.1,329.5,1028.4,20.1,9.9,159.3,13.8,6,10,2022-02-05T07:31:05,2022-02-05T18:12:33,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-06,50.5,30.9,39.9,50.5,22.6,35.1,21.3,49.2,0,0,0,,0,0,23.9,13.4,76,1027.6,28.1,9.9,157.1,13.7,6,10,2022-02-06T07:30:15,2022-02-06T18:13:31,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-07,49.5,41.8,45.1,46.5,38.3,42.1,28.2,51.8,0,0,0,,0,0,20.8,10.8,339.1,1022.4,61.4,9.9,72.9,6.2,3,10,2022-02-07T07:29:24,2022-02-07T18:14:29,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-08,54.9,34.7,44,54.9,29,41.6,25.4,49.8,0,0,0,,0,0,22.4,13.5,336.6,1021.5,18.9,9.9,158.4,13.7,6,10,2022-02-08T07:28:32,2022-02-08T18:15:26,0.25,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-09,61.3,30.5,45.9,61.3,30.3,45.6,26.7,52.2,0,0,0,,0,0,22.3,11.2,259.8,1018.7,0.9,9.9,163,14.2,6,10,2022-02-09T07:27:39,2022-02-09T18:16:23,0.27,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-10,65.8,35.3,50.1,65.8,35.3,50,27.5,46.7,0,0,0,,0,0,24.2,14.4,270.6,1018.3,5.9,9.9,167,14.5,6,10,2022-02-10T07:26:44,2022-02-10T18:17:20,0.31,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-11,66.6,37.6,51.9,66.6,37.6,51.7,30.5,47.4,0,0,0,,0,0,23.2,14.1,230.1,1017.3,10,9.9,166,14.3,6,10,2022-02-11T07:25:48,2022-02-11T18:18:17,0.34,Clear,Clear conditions throughout the day.,clear-day,"C2468,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-12,68.7,41.2,54.1,68.7,41.2,53.3,37.4,56,0,0,0,,0,0,20.1,12.1,295.2,1018.5,15.1,9.9,161.3,14,6,10,2022-02-12T07:24:51,2022-02-12T18:19:13,0.37,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-13,46.9,36.6,41.8,40.8,27.8,35,19.4,42.9,0,0,0,,0,0,30.7,19.2,311.3,1020.7,33.2,9.9,172.9,14.9,7,10,2022-02-13T07:23:52,2022-02-13T18:20:09,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,0349W,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-14,55.9,30.4,41.7,55.9,24.8,39.1,19.5,42.5,0,0,0,,0,0,22.8,12.5,294,1026.3,3.5,9.8,176,15.3,7,10,2022-02-14T07:22:52,2022-02-14T18:21:04,0.44,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-15,62,32.4,47.3,62,31.1,47,26.3,48.6,0,0,0,,0,0,17.2,9.5,113.5,1031.8,8,9.7,175.8,15.1,7,10,2022-02-15T07:21:52,2022-02-15T18:22:00,0.47,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-16,68.7,44.4,55.9,68.7,41,54.8,40.3,56.7,0,0,0,,0,0,25.5,11.8,137,1029.5,53.9,9.9,122.6,10.5,6,10,2022-02-16T07:20:50,2022-02-16T18:22:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-17,70.7,56.7,63.4,70.7,56.7,63.4,56,77.4,0.172,100,20.83,rain,0,0,33.3,17.3,171.5,1018.3,94.9,8.7,43.1,3.8,3,10,2022-02-17T07:19:47,2022-02-17T18:23:49,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-18,62.8,33.3,45.5,62.8,26.3,40.1,38.1,75.8,0.898,100,16.67,rain,0,0,30.7,19.3,304.4,1018.4,63.6,9.4,146.6,12.6,7,10,2022-02-18T07:18:43,2022-02-18T18:24:43,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-19,55.5,29.7,41.7,55.5,21,37.4,21.9,48.3,0,0,0,,0,0,27.7,15,320.8,1026.1,0.4,9.9,189.9,16.4,7,10,2022-02-19T07:17:37,2022-02-19T18:25:37,0.61,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-20,60,31.6,46,60,29.1,44.8,21.7,42,0,0,0,,0,0,23,10.6,100.5,1028.4,14.3,9.9,194.4,16.8,7,10,2022-02-20T07:16:31,2022-02-20T18:26:31,0.64,Clear,Clear conditions throughout the day.,clear-day,"C2468,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-21,57.3,42.9,50.8,57.3,39.6,50.1,41.8,72.8,0.625,100,41.67,rain,0,0,21,9.2,103.3,1025.9,78.1,8,61.9,5.5,5,10,2022-02-21T07:15:24,2022-02-21T18:27:24,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C2468,KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-22,71,53.3,61.3,71,53.3,61.3,56.2,84.4,0.198,100,33.33,rain,0,0,25.3,11.5,175.7,1022.9,74.1,8.1,88.3,7.6,5,10,2022-02-22T07:14:16,2022-02-22T18:28:17,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"C2468,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-23,75.1,60.5,66.4,75.1,60.5,66.4,59.8,80.1,0.23,100,20.83,rain,0,0,22.4,11.1,225.5,1021.2,67.2,9.2,109.8,9.6,7,10,2022-02-23T07:13:08,2022-02-23T18:29:09,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-24,75.6,59.1,66.4,75.6,59.1,66.4,58.4,77.4,0,0,0,rain,0,0,18.3,10.1,228.6,1021,56.7,8.7,140.2,12,7,10,2022-02-24T07:11:58,2022-02-24T18:30:01,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2468,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-25,65.2,46.6,58.8,65.2,42,58.3,50.3,74.6,0.052,100,16.67,rain,0,0,30.7,13.2,282.9,1023.3,50.5,9.6,96.8,8.2,5,10,2022-02-25T07:10:47,2022-02-25T18:30:53,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"C2468,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-26,62.4,37.2,48.1,62.4,31.5,45.6,34.2,60.2,0,0,0,,0,0,25.7,11.9,323.4,1027,65.5,9.9,148.4,12.8,6,10,2022-02-26T07:09:36,2022-02-26T18:31:44,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2468,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-27,52.3,46.2,49.2,52.3,42.4,47.5,45.1,86.3,0.435,100,54.17,rain,0,0,15.9,9.4,355,1021.5,99.8,7.6,25.5,2.2,1,10,2022-02-27T07:08:24,2022-02-27T18:32:35,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C2468,KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-02-28,63.4,44.4,51.9,63.4,42.2,51,38.3,63.3,0,0,0,,0,0,17.9,7.1,0.5,1021.4,50.5,9.8,199.8,17.1,7,10,2022-02-28T07:07:11,2022-02-28T18:33:26,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"C2468,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-01,67.5,38.9,52.5,67.5,38.9,52.5,30.7,50.4,0,0,0,,0,0,13.9,8.9,305.2,1021.1,11.8,9.9,206.1,17.8,7,10,2022-03-01T07:05:57,2022-03-01T18:34:16,0.96,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-02,77,41.6,58.3,77,39.6,58.1,31.6,41.8,0,0,0,,0,0,19.3,12.7,304.9,1020.5,0,9.9,206.2,17.9,7,10,2022-03-02T07:04:43,2022-03-02T18:35:06,0,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-03,78.9,44.7,62,78.9,44.7,61.9,32.4,38,0,0,0,,0,0,21.9,10.1,298.1,1020.7,4,9.7,209.3,18,7,10,2022-03-03T07:03:28,2022-03-03T18:35:56,0.03,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-04,76.5,46.7,62.5,76.5,46.7,62.5,39.5,44.5,0,0,0,,0,0,23.5,12.8,89.6,1024.6,10.4,9.7,200.8,17.5,7,10,2022-03-04T07:02:13,2022-03-04T18:36:45,0.06,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-05,77,51.5,63.5,77,51.5,63.5,46.7,57.1,0,0,0,,0,0,24.5,13.8,128.5,1025.8,31.6,9.5,195.3,17,7,10,2022-03-05T07:00:57,2022-03-05T18:37:34,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,0349W,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-06,78.4,56.2,67.9,78.4,56.2,67.9,54.9,65.5,0,0,0,,0,0,23,12.3,181.7,1023.4,48.1,9.9,153.4,13.3,7,10,2022-03-06T06:59:40,2022-03-06T18:38:23,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-07,72.4,56.2,64.1,72.4,56.2,64.1,57.5,79.8,0.151,100,16.67,rain,0,0,34.2,15.6,219.1,1017.5,64.2,9.4,76.8,6.7,3,10,2022-03-07T06:58:23,2022-03-07T18:39:12,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-08,54.2,45.2,49.5,54.2,41.2,48.1,45,84.9,0.961,100,37.5,rain,0,0,19.5,10.3,325.4,1017.2,83.7,7.5,34.9,3,1,10,2022-03-08T06:57:05,2022-03-08T18:40:00,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C2468,KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-09,55.9,49.7,53.3,55.9,49.2,53.2,48.6,84.7,0.447,100,33.33,rain,0,0,32.2,12.2,322.2,1012.3,82.4,6.7,62,5.2,2,10,2022-03-09T06:55:47,2022-03-09T18:40:48,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KFTY,0349W,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-10,64,44.5,52.7,64,43.1,52.5,44.6,75.4,0,0,0,,0,0,17.2,11.4,61.4,1016,39.6,9.9,200,17.2,8,10,2022-03-10T06:54:29,2022-03-10T18:41:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-11,58.7,48.1,52.7,58.7,43.8,51.3,49.2,88.3,0,0,0,,0,0,16.3,10.3,91.2,1014.6,100,6.6,74.7,6.6,3,10,2022-03-11T06:53:10,2022-03-11T18:42:23,0.29,Overcast,Cloudy skies throughout the day.,cloudy,"KFTY,0349W,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-12,53.8,28.6,36.4,53.8,17.7,26.7,21.6,59.5,0.806,100,29.17,"rain,snow",0,0,50.4,26.1,315.5,1015.3,57,8.9,192.4,16.6,9,10,2022-03-12T06:51:51,2022-03-12T18:43:10,0.32,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"0536W,KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-13,56.8,23.8,38.9,56.8,18.8,36.2,12.2,36,0,0,0,,0,0,18.3,10.1,292.1,1029.6,0.9,9.9,241.5,19.9,8,10,2022-03-13T07:50:31,2022-03-13T19:43:57,0.35,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2022-03-14,64.6,33.7,49,64.6,33.7,49,23.9,43,0,0,0,,0,0,20.3,11.5,158,1029.1,15,9.9,229.1,19.7,8,10,2022-03-14T07:49:11,2022-03-14T19:44:44,0.38,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,72219013874,KATL,72219503888,72219653863,KPDK"
